EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,20060106,  -26,    0
   322,  4926,20060107,  -18,    0
   322,  4926,20060108,   18,    0
   322,  4926,20060109,   19,    0
   322,  4926,20060110,   19,    0
   322,  4926,20060111,   40,    0
   322,  4926,20060112,   53,    0
   322,  4926,20060113,   42,    0
   322,  4926,20060114,   40,    0
   322,  4926,20060115,   59,    0
   322,  4926,20060116,   54,    0
   322,  4926,20060117,   68,    0
   322,  4926,20060118,   59,    0
   322,  4926,20060119,   83,    0
   322,  4926,20060120,   66,    0
   322,  4926,20060121,    3,    0
   322,  4926,20060122,  -14,    0
   322,  4926,20060123,  -27,    0
   322,  4926,20060124,  -43,    0
   322,  4926,20060125,  -62,    0
   322,  4926,20060126,  -27,    0
   322,  4926,20060127,  -28,    0
   322,  4926,20060128,  -48,    0
   322,  4926,20060129,   -2,    0
   322,  4926,20060130,  -12,    0
   322,  4926,20060131,  -40,    0
   322,  4926,20060201,  -53,    0
   322,  4926,20060202,    8,    0
   322,  4926,20060203,    0,    0
   322,  4926,20060204,  -19,    0
   322,  4926,20060205,    4,    0
   322,  4926,20060206,    1,    0
   322,  4926,20060207,   45,    0
   322,  4926,20060208,   50,    0
   322,  4926,20060209,   -2,    0
   322,  4926,20060210,  -46,    0
   322,  4926,20060211,  -42,    0
   322,  4926,20060212,  -35,    0
   322,  4926,20060213,    6,    0
   322,  4926,20060214,   -2,    0
   322,  4926,20060215,   76,    0
   322,  4926,20060216,   47,    0
   322,  4926,20060217,   42,    0
   322,  4926,20060218,   42,    0
   322,  4926,20060219,   59,    0
   322,  4926,20060220,   32,    0
   322,  4926,20060221,   25,    0
   322,  4926,20060222,   28,    0
   322,  4926,20060223,   28,    0
   322,  4926,20060224,    2,    0
   322,  4926,20060225,  -12,    0
   322,  4926,20060226,   -1,    0
   322,  4926,20060227,  -37,    0
   322,  4926,20060228,   25,    0
   322,  4926,20060301,  -23,    0
   322,  4926,20060302,  -36,    0
   322,  4926,20060303,   16,    0
   322,  4926,20060304,    0,    0
   322,  4926,20060305,  -28,    0
   322,  4926,20060306,    9,    0
   322,  4926,20060307,    3,    0
   322,  4926,20060308,  107,    0
   322,  4926,20060309,   77,    0
   322,  4926,20060310,   33,    0
   322,  4926,20060311,   15,    0
   322,  4926,20060312,   15,    0
   322,  4926,20060313,  -22,    0
   322,  4926,20060314,  -22,    0
   322,  4926,20060315,    0,    0
   322,  4926,20060316,   -6,    0
   322,  4926,20060317,  -12,    0
   322,  4926,20060318,   12,    0
   322,  4926,20060319,   35,    0
   322,  4926,20060320,   41,    0
   322,  4926,20060321,   61,    0
   322,  4926,20060322,   35,    0
   322,  4926,20060323,   44,    0
   322,  4926,20060324,   82,    0
   322,  4926,20060325,  100,    0
   322,  4926,20060326,  122,    0
   322,  4926,20060327,  122,    0
   322,  4926,20060328,   74,    0
   322,  4926,20060329,   55,    0
   322,  4926,20060330,  106,    0
   322,  4926,20060331,  114,    0
   322,  4926,20060401,  109,    0
   322,  4926,20060402,   87,    0
   322,  4926,20060403,   64,    0
   322,  4926,20060404,   21,    0
   322,  4926,20060405,   26,    0
   322,  4926,20060406,  -12,    0
   322,  4926,20060407,    0,    0
   322,  4926,20060408,    7,    0
   322,  4926,20060409,   14,    0
   322,  4926,20060410,   15,    0
   322,  4926,20060411,  -16,    0
   322,  4926,20060412,   46,    0
   322,  4926,20060413,   61,    0
   322,  4926,20060414,   77,    0
   322,  4926,20060415,   93,    0
   322,  4926,20060416,   99,    0
   322,  4926,20060417,   86,    0
   322,  4926,20060418,   33,    0
   322,  4926,20060419,   69,    0
   322,  4926,20060420,   63,    0
   322,  4926,20060421,   85,    0
   322,  4926,20060422,   87,    0
   322,  4926,20060423,   97,    0
   322,  4926,20060424,  105,    0
   322,  4926,20060425,   74,    0
   322,  4926,20060426,  115,    0
   322,  4926,20060427,  112,    0
   322,  4926,20060428,   88,    0
   322,  4926,20060429,   31,    0
   322,  4926,20060430,   42,    0
   322,  4926,20060501,   78,    0
   322,  4926,20060502,   90,    0
   322,  4926,20060503,   73,    0
   322,  4926,20060504,  132,    0
   322,  4926,20060505,   93,    0
   322,  4926,20060506,  108,    0
   322,  4926,20060507,   89,    0
   322,  4926,20060508,   73,    0
   322,  4926,20060509,   46,    0
   322,  4926,20060510,   43,    0
   322,  4926,20060511,   91,    0
   322,  4926,20060512,   87,    0
   322,  4926,20060513,  101,    0
   322,  4926,20060514,   95,    0
   322,  4926,20060515,  138,    0
   322,  4926,20060516,  149,    0
   322,  4926,20060517,  115,    0
   322,  4926,20060518,  137,    0
   322,  4926,20060519,  117,    0
   322,  4926,20060520,  113,    0
   322,  4926,20060521,  116,    0
   322,  4926,20060522,  106,    0
   322,  4926,20060523,   45,    0
   322,  4926,20060524,   74,    0
   322,  4926,20060525,  117,    0
   322,  4926,20060526,  143,    0
   322,  4926,20060527,  144,    0
   322,  4926,20060528,  141,    0
   322,  4926,20060529,  107,    0
   322,  4926,20060530,   67,    0
   322,  4926,20060531,   40,    0
   322,  4926,20060601,   35,    0
   322,  4926,20060602,   76,    0
   322,  4926,20060603,   79,    0
   322,  4926,20060604,   79,    0
   322,  4926,20060605,   91,    0
   322,  4926,20060606,  123,    0
   322,  4926,20060607,   79,    0
   322,  4926,20060608,  115,    0
   322,  4926,20060609,  149,    0
   322,  4926,20060610,  169,    0
   322,  4926,20060611,  148,    0
   322,  4926,20060612,  192,    0
   322,  4926,20060613,  146,    0
   322,  4926,20060614,  152,    0
   322,  4926,20060615,  149,    0
   322,  4926,20060616,  117,    0
   322,  4926,20060617,  153,    0
   322,  4926,20060618,  130,    0
   322,  4926,20060619,  148,    0
   322,  4926,20060620,  155,    0
   322,  4926,20060621,  128,    0
   322,  4926,20060622,  125,    0
   322,  4926,20060623,   83,    0
   322,  4926,20060624,  109,    0
   322,  4926,20060625,  147,    0
   322,  4926,20060626,  139,    0
   322,  4926,20060627,  134,    0
   322,  4926,20060628,  130,    0
   322,  4926,20060629,  144,    0
   322,  4926,20060630,  125,    0
   322,  4926,20060701,  131,    0
   322,  4926,20060702,  174,    0
   322,  4926,20060703,  192,    0
   322,  4926,20060704,  183,    0
   322,  4926,20060705,  175,    0
   322,  4926,20060706,  163,    0
   322,  4926,20060707,  164,    0
   322,  4926,20060708,  153,    0
   322,  4926,20060709,  176,    0
   322,  4926,20060710,  138,    0
   322,  4926,20060711,  162,    0
   322,  4926,20060712,  112,    0
   322,  4926,20060713,  127,    0
   322,  4926,20060714,  149,    0
   322,  4926,20060715,  155,    0
   322,  4926,20060716,  146,    0
   322,  4926,20060717,  133,    0
   322,  4926,20060718,  155,    0
   322,  4926,20060719,  195,    0
   322,  4926,20060720,  186,    0
   322,  4926,20060721,  157,    0
   322,  4926,20060722,  170,    0
   322,  4926,20060723,  173,    0
   322,  4926,20060724,  137,    0
   322,  4926,20060725,  168,    0
   322,  4926,20060726,  167,    0
   322,  4926,20060727,  179,    0
   322,  4926,20060728,  137,    0
   322,  4926,20060729,  129,    0
   322,  4926,20060730,  176,    0
   322,  4926,20060731,  140,    0
   322,  4926,20060801,  155,    0
   322,  4926,20060802,  148,    0
   322,  4926,20060803,  118,    0
   322,  4926,20060804,  134,    0
   322,  4926,20060805,  127,    0
   322,  4926,20060806,  139,    0
   322,  4926,20060807,  144,    0
   322,  4926,20060808,  183,    0
   322,  4926,20060809,  122,    0
   322,  4926,20060810,  105,    0
   322,  4926,20060811,  130,    0
   322,  4926,20060812,  117,    0
   322,  4926,20060813,  121,    0
   322,  4926,20060814,  120,    0
   322,  4926,20060815,  119,    0
   322,  4926,20060816,  121,    0
   322,  4926,20060817,  154,    0
   322,  4926,20060818,  148,    0
   322,  4926,20060819,  129,    0
   322,  4926,20060820,  157,    0
   322,  4926,20060821,  121,    0
   322,  4926,20060822,  122,    0
   322,  4926,20060823,  125,    0
   322,  4926,20060824,  119,    0
   322,  4926,20060825,  121,    0
   322,  4926,20060826,  148,    0
   322,  4926,20060827,  129,    0
   322,  4926,20060828,  145,    0
   322,  4926,20060829,  125,    0
   322,  4926,20060830,   87,    0
   322,  4926,20060831,  100,    0
   322,  4926,20060901,  111,    0
   322,  4926,20060902,  145,    0
   322,  4926,20060903,  185,    0
   322,  4926,20060904,  198,    0
   322,  4926,20060905,  165,    0
   322,  4926,20060906,  148,    0
   322,  4926,20060907,  174,    0
   322,  4926,20060908,  125,    0
   322,  4926,20060909,  106,    0
   322,  4926,20060910,  106,    0
   322,  4926,20060911,  151,    0
   322,  4926,20060912,  169,    0
   322,  4926,20060913,  154,    0
   322,  4926,20060914,  154,    0
   322,  4926,20060915,  137,    0
   322,  4926,20060916,  156,    0
   322,  4926,20060917,   98,    0
   322,  4926,20060918,  143,    0
   322,  4926,20060919,  133,    0
   322,  4926,20060920,  111,    0
   322,  4926,20060921,  163,    0
   322,  4926,20060922,  153,    0
   322,  4926,20060923,  127,    0
   322,  4926,20060924,  137,    0
   322,  4926,20060925,  115,    0
   322,  4926,20060926,   90,    0
   322,  4926,20060927,  112,    0
   322,  4926,20060928,  157,    0
   322,  4926,20060929,  160,    0
   322,  4926,20060930,  135,    0
   322,  4926,20061001,  149,    0
   322,  4926,20061002,  152,    0
   322,  4926,20061003,  122,    0
   322,  4926,20061004,   75,    0
   322,  4926,20061005,   86,    0
   322,  4926,20061006,  148,    0
   322,  4926,20061007,   87,    0
   322,  4926,20061008,   64,    0
   322,  4926,20061009,  136,    0
   322,  4926,20061010,  152,    0
   322,  4926,20061011,  142,    0
   322,  4926,20061012,   74,    0
   322,  4926,20061013,   45,    0
   322,  4926,20061014,  146,    0
   322,  4926,20061015,  121,    0
   322,  4926,20061016,  124,    0
   322,  4926,20061017,  134,    0
   322,  4926,20061018,  137,    0
   322,  4926,20061019,  128,    0
   322,  4926,20061020,  118,    0
   322,  4926,20061021,  120,    0
   322,  4926,20061022,  125,    0
   322,  4926,20061023,  121,    0
   322,  4926,20061024,  128,    0
   322,  4926,20061025,  124,    0
   322,  4926,20061026,  138,    0
   322,  4926,20061027,  111,    0
   322,  4926,20061028,  123,    0
   322,  4926,20061029,  109,    0
   322,  4926,20061030,  139,    0
   322,  4926,20061031,  101,    0
   322,  4926,20061101,   78,    0
   322,  4926,20061102,    7,    0
   322,  4926,20061103,   13,    0
   322,  4926,20061104,   19,    0
   322,  4926,20061105,    2,    0
   322,  4926,20061106,  -23,    0
   322,  4926,20061107,   24,    0
   322,  4926,20061108,   52,    0
   322,  4926,20061109,   99,    0
   322,  4926,20061110,   35,    0
   322,  4926,20061111,   64,    0
   322,  4926,20061112,   99,    0
   322,  4926,20061113,   97,    0
   322,  4926,20061114,  128,    0
   322,  4926,20061115,  105,    0
   322,  4926,20061116,   86,    0
   322,  4926,20061117,   60,    0
   322,  4926,20061118,   35,    0
   322,  4926,20061119,   41,    0
   322,  4926,20061120,   62,    0
   322,  4926,20061121,   63,    0
   322,  4926,20061122,   44,    0
   322,  4926,20061123,  102,    0
   322,  4926,20061124,   81,    0
   322,  4926,20061125,   90,    0
   322,  4926,20061126,   71,    0
   322,  4926,20061127,  100,    0
   322,  4926,20061128,   87,    0
   322,  4926,20061129,   27,    0
   322,  4926,20061130,   17,    0
   322,  4926,20061201,   49,    0
   322,  4926,20061202,   75,    0
   322,  4926,20061203,   61,    0
   322,  4926,20061204,   90,    0
   322,  4926,20061205,  105,    0
   322,  4926,20061206,   61,    0
   322,  4926,20061207,   64,    0
   322,  4926,20061208,   67,    0
   322,  4926,20061209,   30,    0
   322,  4926,20061210,   11,    0
   322,  4926,20061211,   78,    0
   322,  4926,20061212,   23,    0
   322,  4926,20061213,   56,    0
   322,  4926,20061214,   45,    0
   322,  4926,20061215,   20,    0
   322,  4926,20061216,   50,    0
   322,  4926,20061217,   -2,    0
   322,  4926,20061218,   23,    0
   322,  4926,20061219,   13,    0
   322,  4926,20061220,    0,    0
   322,  4926,20061221,  -14,    0
   322,  4926,20061222,   36,    0
   322,  4926,20061223,  -26,    0
   322,  4926,20061224,   11,    0
   322,  4926,20061225,   -3,    0
   322,  4926,20061226,    6,    0
   322,  4926,20061227,    9,    0
   322,  4926,20061228,   -2,    0
   322,  4926,20061229,  -14,    0
   322,  4926,20061230,   97,    0
   322,  4926,20061231,   70,    0
   322,  4926,20070101,   71,    0
   322,  4926,20070102,   56,    0
   322,  4926,20070103,   38,    0
   322,  4926,20070104,   95,    0
   322,  4926,20070105,   87,    0
   322,  4926,20070106,  110,    0
   322,  4926,20070107,   52,    0
   322,  4926,20070108,   93,    0
   322,  4926,20070109,  122,    0
   322,  4926,20070110,   69,    0
   322,  4926,20070111,   31,    0
   322,  4926,20070112,   72,    0
   322,  4926,20070113,  107,    0
   322,  4926,20070114,   28,    0
   322,  4926,20070115,   -9,    0
   322,  4926,20070116,   70,    0
   322,  4926,20070117,   99,    0
   322,  4926,20070118,  124,    0
   322,  4926,20070119,  131,    0
   322,  4926,20070120,   81,    0
   322,  4926,20070121,   50,    0
   322,  4926,20070122,   38,    0
   322,  4926,20070123,   14,    0
   322,  4926,20070124,  -16,    0
   322,  4926,20070125,  -16,    0
   322,  4926,20070126,  -51,    0
   322,  4926,20070127,   22,    0
   322,  4926,20070128,   56,    0
   322,  4926,20070129,   50,    0
   322,  4926,20070130,   16,    0
   322,  4926,20070131,   51,    0
   322,  4926,20070201,   64,    0
   322,  4926,20070202,   78,    0
   322,  4926,20070203,   74,    0
   322,  4926,20070204,   39,    0
   322,  4926,20070205,   41,    0
   322,  4926,20070206,   12,    0
   322,  4926,20070207,   30,    0
   322,  4926,20070208,   36,    0
   322,  4926,20070209,   41,    0
   322,  4926,20070210,   59,    0
   322,  4926,20070211,   91,    0
   322,  4926,20070212,   79,    0
   322,  4926,20070213,   40,    0
   322,  4926,20070214,   67,    0
   322,  4926,20070215,    9,    0
   322,  4926,20070216,   37,    0
   322,  4926,20070217,   62,    0
   322,  4926,20070218,   19,    0
   322,  4926,20070219,   61,    0
   322,  4926,20070220,   88,    0
   322,  4926,20070221,   50,    0
   322,  4926,20070222,   77,    0
   322,  4926,20070223,   85,    0
   322,  4926,20070224,   84,    0
   322,  4926,20070225,   64,    0
   322,  4926,20070226,   62,    0
   322,  4926,20070227,   65,    0
   322,  4926,20070228,  101,    0
   322,  4926,20070301,  101,    0
   322,  4926,20070302,   37,    0
   322,  4926,20070303,   79,    0
   322,  4926,20070304,   72,    0
   322,  4926,20070305,   58,    0
   322,  4926,20070306,   98,    0
   322,  4926,20070307,   51,    0
   322,  4926,20070308,   39,    0
   322,  4926,20070309,   80,    0
   322,  4926,20070310,   13,    0
   322,  4926,20070311,    7,    0
   322,  4926,20070312,    4,    0
   322,  4926,20070313,   29,    0
   322,  4926,20070314,    8,    0
   322,  4926,20070315,    2,    0
   322,  4926,20070316,   -4,    0
   322,  4926,20070317,   48,    0
   322,  4926,20070318,   65,    0
   322,  4926,20070319,   11,    0
   322,  4926,20070320,   13,    0
   322,  4926,20070321,   14,    0
   322,  4926,20070322,  -25,    0
   322,  4926,20070323,   42,    0
   322,  4926,20070324,   46,    0
   322,  4926,20070325,   73,    0
   322,  4926,20070326,   20,    0
   322,  4926,20070327,   32,    0
   322,  4926,20070328,   25,    0
   322,  4926,20070329,   50,    0
   322,  4926,20070330,   16,    0
   322,  4926,20070331,   17,    0
   322,  4926,20070401,   61,    0
   322,  4926,20070402,   83,    0
   322,  4926,20070403,   85,    0
   322,  4926,20070404,   44,    0
   322,  4926,20070405,   19,    0
   322,  4926,20070406,   21,    0
   322,  4926,20070407,   37,    0
   322,  4926,20070408,   51,    0
   322,  4926,20070409,   21,    0
   322,  4926,20070410,   74,    0
   322,  4926,20070411,   44,    0
   322,  4926,20070412,  109,    0
   322,  4926,20070413,  112,    0
   322,  4926,20070414,  127,    0
   322,  4926,20070415,   81,    0
   322,  4926,20070416,  110,    0
   322,  4926,20070417,   80,    0
   322,  4926,20070418,   85,    0
   322,  4926,20070419,   44,    0
   322,  4926,20070420,   49,    0
   322,  4926,20070421,   59,    0
   322,  4926,20070422,   73,    0
   322,  4926,20070423,   60,    0
   322,  4926,20070424,   90,    0
   322,  4926,20070425,  112,    0
   322,  4926,20070426,   96,    0
   322,  4926,20070427,   84,    0
   322,  4926,20070428,  130,    0
   322,  4926,20070429,  116,    0
   322,  4926,20070430,  107,    0
   322,  4926,20070501,  117,    0
   322,  4926,20070502,  125,    0
   322,  4926,20070503,   89,    0
   322,  4926,20070504,   76,    0
   322,  4926,20070505,   99,    0
   322,  4926,20070506,   46,    0
   322,  4926,20070507,  133,    0
   322,  4926,20070508,  145,    0
   322,  4926,20070509,  142,    0
   322,  4926,20070510,  126,    0
   322,  4926,20070511,   90,    0
   322,  4926,20070512,  124,    0
   322,  4926,20070513,  118,    0
   322,  4926,20070514,  107,    0
   322,  4926,20070515,   50,    0
   322,  4926,20070516,  106,    0
   322,  4926,20070517,  143,    0
   322,  4926,20070518,  128,    0
   322,  4926,20070519,   84,    0
   322,  4926,20070520,   86,    0
   322,  4926,20070521,  107,    0
   322,  4926,20070522,  131,    0
   322,  4926,20070523,   85,    0
   322,  4926,20070524,   94,    0
   322,  4926,20070525,  127,    0
   322,  4926,20070526,  127,    0
   322,  4926,20070527,   86,    0
   322,  4926,20070528,   82,    0
   322,  4926,20070529,   40,    0
   322,  4926,20070530,  109,    0
   322,  4926,20070531,  103,    0
   322,  4926,20070601,   60,    0
   322,  4926,20070602,   72,    0
   322,  4926,20070603,   92,    0
   322,  4926,20070604,  128,    0
   322,  4926,20070605,  132,    0
   322,  4926,20070606,  119,    0
   322,  4926,20070607,  130,    0
   322,  4926,20070608,  144,    0
   322,  4926,20070609,  127,    0
   322,  4926,20070610,  131,    0
   322,  4926,20070611,  160,    0
   322,  4926,20070612,  140,    0
   322,  4926,20070613,  148,    0
   322,  4926,20070614,  146,    0
   322,  4926,20070615,  131,    0
   322,  4926,20070616,  137,    0
   322,  4926,20070617,   89,    0
   322,  4926,20070618,  142,    0
   322,  4926,20070619,  133,    0
   322,  4926,20070620,  132,    0
   322,  4926,20070621,  126,    0
   322,  4926,20070622,  132,    0
   322,  4926,20070623,  126,    0
   322,  4926,20070624,  115,    0
   322,  4926,20070625,  105,    0
   322,  4926,20070626,  127,    0
   322,  4926,20070627,   92,    0
   322,  4926,20070628,  125,    0
   322,  4926,20070629,  132,    0
   322,  4926,20070630,  156,    0
   322,  4926,20070701,  145,    0
   322,  4926,20070702,  138,    0
   322,  4926,20070703,  135,    0
   322,  4926,20070704,  114,    0
   322,  4926,20070705,  119,    0
   322,  4926,20070706,  132,    0
   322,  4926,20070707,  133,    0
   322,  4926,20070708,  125,    0
   322,  4926,20070709,  103,    0
   322,  4926,20070710,  121,    0
   322,  4926,20070711,  134,    0
   322,  4926,20070712,  145,    0
   322,  4926,20070713,  145,    0
   322,  4926,20070714,  167,    0
   322,  4926,20070715,  180,    0
   322,  4926,20070716,  160,    0
   322,  4926,20070717,  140,    0
   322,  4926,20070718,  132,    0
   322,  4926,20070719,  106,    0
   322,  4926,20070720,  128,    0
   322,  4926,20070721,  102,    0
   322,  4926,20070722,  121,    0
   322,  4926,20070723,  143,    0
   322,  4926,20070724,  139,    0
   322,  4926,20070725,  111,    0
   322,  4926,20070726,  166,    0
   322,  4926,20070727,  165,    0
   322,  4926,20070728,  166,    0
   322,  4926,20070729,  163,    0
   322,  4926,20070730,  110,    0
   322,  4926,20070731,  100,    0
   322,  4926,20070801,  110,    0
   322,  4926,20070802,  112,    0
   322,  4926,20070803,  101,    0
   322,  4926,20070804,  118,    0
   322,  4926,20070805,  148,    0
   322,  4926,20070806,  149,    0
   322,  4926,20070807,  104,    0
   322,  4926,20070808,   97,    0
   322,  4926,20070809,   85,    0
   322,  4926,20070810,   87,    0
   322,  4926,20070811,   96,    0
   322,  4926,20070812,  125,    0
   322,  4926,20070813,  107,    0
   322,  4926,20070814,  147,    0
   322,  4926,20070815,  170,    0
   322,  4926,20070816,  118,    0
   322,  4926,20070817,  103,    0
   322,  4926,20070818,  117,    0
   322,  4926,20070819,  145,    0
   322,  4926,20070820,  100,    0
   322,  4926,20070821,  135,    0
   322,  4926,20070822,  149,    0
   322,  4926,20070823,  154,    0
   322,  4926,20070824,  146,    0
   322,  4926,20070825,  127,    0
   322,  4926,20070826,  123,    0
   322,  4926,20070827,  163,    0
   322,  4926,20070828,  129,    0
   322,  4926,20070829,  127,    0
   322,  4926,20070830,  100,    0
   322,  4926,20070831,  117,    0
   322,  4926,20070901,  150,    0
   322,  4926,20070902,  133,    0
   322,  4926,20070903,  127,    0
   322,  4926,20070904,   75,    0
   322,  4926,20070905,   69,    0
   322,  4926,20070906,  100,    0
   322,  4926,20070907,  130,    0
   322,  4926,20070908,  131,    0
   322,  4926,20070909,  130,    0
   322,  4926,20070910,  108,    0
   322,  4926,20070911,  101,    0
   322,  4926,20070912,   80,    0
   322,  4926,20070913,   98,    0
   322,  4926,20070914,   90,    0
   322,  4926,20070915,  106,    0
   322,  4926,20070916,  118,    0
   322,  4926,20070917,  108,    0
   322,  4926,20070918,   62,    0
   322,  4926,20070919,   51,    0
   322,  4926,20070920,   81,    0
   322,  4926,20070921,   68,    0
   322,  4926,20070922,   82,    0
   322,  4926,20070923,  122,    0
   322,  4926,20070924,  132,    0
   322,  4926,20070925,   76,    0
   322,  4926,20070926,   94,    0
   322,  4926,20070927,   56,    0
   322,  4926,20070928,   41,    0
   322,  4926,20070929,   43,    0
   322,  4926,20070930,   71,    0
   322,  4926,20071001,  155,    0
   322,  4926,20071002,  146,    0
   322,  4926,20071003,  154,    0
   322,  4926,20071004,  104,    0
   322,  4926,20071005,  109,    0
   322,  4926,20071006,  108,    0
   322,  4926,20071007,  110,    0
   322,  4926,20071008,  117,    0
   322,  4926,20071009,   68,    0
   322,  4926,20071010,   89,    0
   322,  4926,20071011,   62,    0
   322,  4926,20071012,   46,    0
   322,  4926,20071013,   73,    0
   322,  4926,20071014,   42,    0
   322,  4926,20071015,   92,    0
   322,  4926,20071016,   62,    0
   322,  4926,20071017,  104,    0
   322,  4926,20071018,   46,    0
   322,  4926,20071019,   13,    0
   322,  4926,20071020,   31,    0
   322,  4926,20071021,    2,    0
   322,  4926,20071022,   14,    0
   322,  4926,20071023,   20,    0
   322,  4926,20071024,   19,    0
   322,  4926,20071025,   62,    0
   322,  4926,20071026,   75,    0
   322,  4926,20071027,   87,    0
   322,  4926,20071028,   46,    0
   322,  4926,20071029,   95,    0
   322,  4926,20071030,   55,    0
   322,  4926,20071031,   17,    0
   322,  4926,20071101,   46,    0
   322,  4926,20071102,  112,    0
   322,  4926,20071103,  121,    0
   322,  4926,20071104,  105,    0
   322,  4926,20071105,    8,    0
   322,  4926,20071106,   63,    0
   322,  4926,20071107,   17,    0
   322,  4926,20071108,   82,    0
   322,  4926,20071109,   53,    0
   322,  4926,20071110,   53,    0
   322,  4926,20071111,   71,    0
   322,  4926,20071112,   61,    0
   322,  4926,20071113,    1,    0
   322,  4926,20071114,   47,    0
   322,  4926,20071115,    1,    0
   322,  4926,20071116,  -50,    0
   322,  4926,20071117,  -55,    0
   322,  4926,20071118,  -33,    0
   322,  4926,20071119,   27,    0
   322,  4926,20071120,   68,    0
   322,  4926,20071121,   36,    0
   322,  4926,20071122,   62,    0
   322,  4926,20071123,   42,    0
   322,  4926,20071124,    2,    0
   322,  4926,20071125,   55,    0
   322,  4926,20071126,   56,    0
   322,  4926,20071127,   88,    0
   322,  4926,20071128,   71,    0
   322,  4926,20071129,   73,    0
   322,  4926,20071130,   30,    0
   322,  4926,20071201,   70,    0
   322,  4926,20071202,  111,    0
   322,  4926,20071203,   86,    0
   322,  4926,20071204,   54,    0
   322,  4926,20071205,  108,    0
   322,  4926,20071206,   91,    0
   322,  4926,20071207,   80,    0
   322,  4926,20071208,   51,    0
   322,  4926,20071209,   65,    0
   322,  4926,20071210,   59,    0
   322,  4926,20071211,   -6,    0
   322,  4926,20071212,  -45,    0
   322,  4926,20071213,  -37,    0
   322,  4926,20071214,  -41,    0
   322,  4926,20071215,  -15,    0
   322,  4926,20071216,  -42,    0
   322,  4926,20071217,  -37,    0
   322,  4926,20071218,  -44,    0
   322,  4926,20071219,  -48,    0
   322,  4926,20071220,  -37,    0
   322,  4926,20071221,  -21,    0
   322,  4926,20071222,   -1,    0
   322,  4926,20071223,  -36,    0
   322,  4926,20071224,  -52,    0
   322,  4926,20071225,   29,    0
   322,  4926,20071226,    8,    0
   322,  4926,20071227,   69,    0
   322,  4926,20071228,   32,    0
   322,  4926,20071229,   60,    0
   322,  4926,20071230,   19,    0
   322,  4926,20071231,   21,    0
   322,  4926,20080101,   -4,    0
   322,  4926,20080102,    4,    0
   322,  4926,20080103,   11,    0
   322,  4926,20080104,   65,    0
   322,  4926,20080105,   78,    0
   322,  4926,20080106,   42,    0
   322,  4926,20080107,   65,    0
   322,  4926,20080108,   55,    0
   322,  4926,20080109,   52,    0
   322,  4926,20080110,   60,    0
   322,  4926,20080111,   64,    0
   322,  4926,20080112,   10,    0
   322,  4926,20080113,   67,    0
   322,  4926,20080114,   70,    0
   322,  4926,20080115,   84,    0
   322,  4926,20080116,   56,    0
   322,  4926,20080117,   65,    0
   322,  4926,20080118,   79,    0
   322,  4926,20080119,  119,    0
   322,  4926,20080120,  105,    0
   322,  4926,20080121,   51,    0
   322,  4926,20080122,   87,    0
   322,  4926,20080123,   74,    0
   322,  4926,20080124,   72,    0
   322,  4926,20080125,  -20,    0
   322,  4926,20080126,  -41,    0
   322,  4926,20080127,  -52,    0
   322,  4926,20080128,  -38,    0
   322,  4926,20080129,  -14,    0
   322,  4926,20080130,   26,    0
   322,  4926,20080131,   -3,    0
   322,  4926,20080201,   36,    0
   322,  4926,20080202,   -7,    0
   322,  4926,20080203,   14,    0
   322,  4926,20080204,   31,    0
   322,  4926,20080205,   65,    0
   322,  4926,20080206,   73,    0
   322,  4926,20080207,   13,    0
   322,  4926,20080208,   20,    0
   322,  4926,20080209,   15,    0
   322,  4926,20080210,  -22,    0
   322,  4926,20080211,  -17,    0
   322,  4926,20080212,    5,    0
   322,  4926,20080213,  -22,    0
   322,  4926,20080214,    7,    0
   322,  4926,20080215,  -11,    0
   322,  4926,20080216,  -20,    0
   322,  4926,20080217,  -38,    0
   322,  4926,20080218,  -25,    0
   322,  4926,20080219,    0,    0
   322,  4926,20080220,   69,    0
   322,  4926,20080221,   14,    0
   322,  4926,20080222,   99,    0
   322,  4926,20080223,   35,    0
   322,  4926,20080224,   38,    0
   322,  4926,20080225,   71,    0
   322,  4926,20080226,   98,    0
   322,  4926,20080227,   41,    0
   322,  4926,20080228,   90,    0
   322,  4926,20080229,   91,    0
   322,  4926,20080301,  111,    0
   322,  4926,20080302,   63,    0
   322,  4926,20080303,   46,    0
   322,  4926,20080304,   21,    0
   322,  4926,20080305,    8,    0
   322,  4926,20080306,    3,    0
   322,  4926,20080307,   68,    0
